match_id,Home_Goals,Home_Shots_on_Goal,Home_Shots_off_Goal,Home_Fouls_Committed,Home_Yellow_Red_Cards,Home_Crosses,Home_Corner_Kicks,Home_Possessions,Away_Goals,Away_Shots_on_Goal,Away_Shots_off_Goal,Away_Fouls_Committed,Away_Yellow_Red_Cards,Away_Crosses,Away_Corner_Kicks,Away_Possessions
1229325,3,15,13,8,0,26,10,61,1,2,4,9,0,7,3,39
1228388,1,5,5,15,1,31,9,50,0,1,8,7,0,25,1,50
1229286,1,9,13,12,2,43,12,62,0,1,5,12,3,19,3,38
1229238,5,9,9,17,2,27,9,58,1,9,6,9,0,25,5,42
1229200,1,10,12,12,0,25,8,0,1,4,12,15,2,24,8,0
1229464,2,5,10,12,2,28,8,53,1,5,5,13,3,20,8,47
1229168,2,12,11,7,1,27,11,60,2,11,2,11,3,19,3,40
1229268,1,9,12,12,0,22,7,58,0,2,4,12,0,21,4,42
1474937,2,7,8,9,0,22,5,46,0,4,2,8,1,22,5,54
1474676,2,13,14,7,1,40,12,69,0,6,3,10,2,10,2,31
1475095,4,7,9,10,5,19,11,58,0,2,4,11,4,20,5,42
1474085,2,6,9,10,0,21,4,48,0,4,6,7,1,20,3,52
1474356,2,8,7,9,1,20,5,44,0,3,3,4,1,15,3,56
1475016,2,12,6,9,1,31,10,68,1,5,4,9,3,18,5,32
1474177,2,8,7,7,1,20,6,44,1,4,5,8,2,8,2,56
1474254,4,9,10,13,1,24,6,66,1,6,5,5,2,19,8,34
1474465,0,4,10,8,2,26,2,0,0,6,6,6,2,17,5,0
1474575,3,11,15,10,2,25,9,69,1,6,5,13,0,16,5,31
1475105,3,10,11,8,1,23,10,54,0,5,9,6,0,23,6,46
1474211,1,4,3,13,1,27,9,51,2,6,11,13,1,26,10,49
1475003,1,8,6,13,1,26,4,61,0,5,3,12,3,21,7,39
1475050,3,5,5,13,1,21,4,42,3,5,1,13,1,13,1,58
1474928,4,7,9,6,2,37,10,63,2,6,0,5,0,17,7,37
1474306,0,17,12,8,1,44,13,61,0,7,2,9,1,14,2,39
1474966,3,8,6,7,1,22,5,62,0,2,5,7,1,10,1,38
1475068,0,9,12,9,0,33,5,67,1,3,2,7,0,11,5,33
1474506,2,5,10,9,0,20,8,45,0,6,5,13,0,19,3,55
1474178,2,10,9,9,1,42,10,53,0,0,4,13,3,1,1,47
1724084,1,9,9,8,1,15,11,72,0,2,5,12,3,11,4,28
1989005,1,12,3,13,1,26,10,68,1,4,1,7,2,14,2,32
1474946,2,5,4,9,1,15,6,73,0,4,5,14,2,16,5,27
1723982,2,7,5,12,2,32,9,77,1,3,0,19,4,9,3,23
1989040,1,9,9,7,0,33,10,77,1,2,3,15,2,15,5,23
1475025,0,6,11,16,4,27,6,66,0,6,5,14,4,6,2,34
1724297,1,3,7,15,2,9,7,53,4,8,0,17,2,11,4,47
1988985,2,8,8,11,1,21,4,61,2,7,6,14,1,15,5,39
1475086,0,7,6,7,1,42,3,67,1,8,5,15,1,20,11,33
1724251,1,5,10,13,2,21,11,65,3,4,4,20,4,13,7,35
1989029,2,8,3,12,3,11,4,63,2,4,4,19,2,22,5,37
1474597,0,5,5,11,2,31,7,65,1,7,4,8,2,22,5,35
1724172,0,7,10,11,1,21,5,70,0,2,4,12,1,13,2,30
1988910,0,6,6,16,2,15,9,62,1,2,6,9,1,13,0,38
1474975,2,4,8,6,1,44,13,67,3,1,5,9,2,12,3,33
1724024,2,6,7,8,2,16,7,76,3,4,3,10,1,12,1,24
1988852,1,9,8,4,1,25,13,59,1,6,5,11,2,18,6,41
1474395,0,5,5,9,2,52,11,60,1,2,4,11,2,18,4,40
1724044,2,7,7,6,1,14,6,60,0,5,5,13,2,13,7,40
1474537,2,9,6,13,2,20,3,70,1,6,4,7,1,9,1,30
1724323,2,8,8,12,2,12,3,59,0,4,3,13,2,22,6,41
1988742,1,17,10,9,1,23,7,65,2,4,5,15,1,14,7,35
1474142,2,5,6,12,3,31,7,51,1,5,6,5,0,12,0,49
1724279,1,6,8,15,3,29,8,57,2,3,6,14,4,11,4,43
1988876,1,11,10,6,2,28,7,53,2,4,7,12,0,11,3,47
1474233,3,5,4,12,2,29,10,63,1,6,5,5,1,17,3,37
1724343,1,8,8,10,2,12,4,64,4,5,7,18,3,12,5,36
1988824,1,12,9,7,1,21,14,65,2,3,3,7,2,8,6,35
1475034,1,10,11,4,0,25,9,73,0,3,5,8,1,14,5,27
1724007,3,4,11,12,1,28,11,67,3,5,4,19,3,12,4,33
1989064,1,6,2,11,2,14,4,43,1,4,3,12,0,19,8,57
1475111,2,6,7,10,3,21,6,66,2,7,4,11,2,10,4,34
1474921,2,3,5,12,1,21,5,69,1,3,12,13,2,22,11,31
1724130,0,5,8,11,1,12,2,67,0,8,6,10,0,15,12,33
1988769,1,11,8,9,1,12,6,62,0,8,5,11,2,14,5,38
1474345,2,3,2,10,0,30,10,51,0,6,6,8,1,13,3,49
1724070,2,7,8,15,3,27,6,69,2,7,2,8,1,7,3,31
1988978,3,3,4,14,2,21,3,47,2,5,8,16,2,28,6,53
1474654,1,13,10,12,1,39,12,73,0,4,5,7,1,15,5,27
1724145,3,3,9,17,2,16,8,74,1,1,5,6,1,16,6,26
1988924,4,6,8,11,0,10,5,49,0,6,4,10,2,19,6,51
1724193,2,2,0,6,1,10,5,50,3,3,6,18,3,12,7,50
1724167,0,8,2,11,2,28,9,54,0,4,6,17,1,19,4,46
1474429,1,4,4,13,1,23,5,60,0,6,4,13,2,27,4,40
1987039,2,7,8,14,1,18,1,63,3,6,1,20,0,18,4,37
1475002,1,4,2,8,2,16,1,69,1,4,3,9,4,24,4,31
1724108,1,5,12,6,0,30,4,0,1,5,4,12,2,7,6,0
1988958,1,8,8,11,1,31,9,61,1,2,7,14,2,16,5,39
1474214,3,4,5,11,1,24,6,62,0,3,2,13,2,12,2,38
1724255,1,7,11,11,0,17,10,63,0,7,2,10,2,17,2,37
1987602,4,4,13,6,1,20,2,48,1,5,3,14,2,15,5,52
1475052,0,6,8,5,2,37,10,66,3,7,2,12,4,9,3,34
1724215,0,12,8,17,4,17,8,57,1,6,9,7,1,19,6,43
1988803,1,5,6,8,3,17,3,51,0,5,3,10,1,17,2,49
1988881,0,8,2,10,1,14,8,54,0,4,5,13,0,21,9,46
1988777,0,7,7,17,4,27,6,57,1,8,5,22,4,22,4,43
1724207,2,7,4,8,0,21,4,72,2,0,3,12,1,14,3,28
1989063,1,17,6,16,3,38,6,88,1,4,11,10,2,16,5,12
1724222,2,10,4,13,2,5,6,58,1,5,5,15,2,19,6,42
1988960,2,10,14,10,4,39,11,67,1,3,2,12,5,15,1,33
1724347,0,7,4,14,4,10,8,54,0,4,5,15,1,21,9,46
1989035,0,5,11,12,1,11,1,49,2,8,6,10,1,16,7,51
1724151,2,4,3,8,0,16,9,49,0,8,2,17,3,20,4,51
1987087,1,6,4,11,2,20,8,63,2,5,4,12,3,10,4,37
1724122,2,8,4,9,4,14,5,66,1,4,5,14,5,16,5,34
1988920,1,8,4,13,3,30,3,56,2,6,4,15,2,10,4,44
1724235,1,5,9,7,0,11,4,59,3,7,6,6,1,17,7,41
1988872,2,8,5,6,2,23,10,68,3,1,4,13,1,7,2,32
1724163,0,11,6,12,1,26,7,63,1,1,2,14,3,10,1,37
1723993,2,14,10,10,0,27,8,60,0,5,1,11,1,25,7,40
1987598,1,11,6,5,0,19,7,69,1,10,8,12,0,20,6,31
1724019,0,9,16,9,3,28,16,0,1,0,4,15,0,9,3,0
1988767,2,2,5,7,1,24,3,56,2,3,6,12,4,12,4,44
1724174,2,7,9,13,2,8,4,59,2,5,9,11,2,15,5,41
1988883,1,13,13,12,2,27,7,63,0,3,5,8,1,25,6,37
1724057,1,9,7,13,0,17,10,50,0,4,2,17,3,17,7,50
1988834,0,6,4,9,4,17,4,52,3,9,5,12,1,14,9,48
1724280,4,2,5,7,2,15,4,67,4,3,6,9,1,22,4,33
1988919,0,12,9,13,1,25,16,66,1,5,4,10,0,17,8,34
1724300,2,4,2,15,2,10,4,0,3,4,5,15,2,28,6,0
1988819,2,7,4,3,0,19,6,43,3,5,5,11,2,19,4,57
1724258,2,13,7,11,0,16,10,70,0,4,3,3,1,6,3,30
1988954,1,8,12,9,2,17,11,72,3,5,3,15,2,18,4,28
1724313,1,11,0,16,3,16,6,49,1,4,1,16,0,16,4,51
1724105,2,8,16,8,3,20,11,0,3,3,9,17,2,14,5,0
1988787,1,5,7,4,0,23,16,67,2,7,8,4,1,13,8,33
1724068,2,2,5,7,0,10,2,49,0,4,4,11,0,10,2,51
1988857,0,3,7,4,2,20,3,65,3,5,7,17,3,9,8,35
1724086,2,8,6,10,2,27,13,65,0,1,4,12,2,15,4,35
1988795,2,3,6,16,2,10,6,57,2,9,10,10,0,21,7,43
1724034,2,7,5,10,0,15,6,39,1,4,2,7,2,25,6,61
1989011,0,8,6,9,1,22,10,71,1,4,4,13,1,16,7,29
1988741,1,1,2,9,2,12,4,59,1,1,3,19,4,14,4,41
1988998,0,7,5,10,2,24,3,56,1,6,7,11,2,13,8,44
1988988,1,7,5,7,1,18,9,64,0,5,9,17,2,16,7,36
1989020,4,10,4,7,1,15,8,73,0,3,4,10,1,17,3,27
1988867,0,2,12,6,1,29,8,42,1,8,3,9,0,8,3,58
1989009,3,7,7,11,0,14,4,63,2,3,2,17,4,9,2,37
1988840,3,6,3,6,2,19,10,68,2,9,4,13,4,9,10,32
1987035,2,4,5,7,1,23,8,66,2,6,3,14,2,11,2,34
1988882,4,8,7,7,1,22,9,66,1,8,3,15,4,11,4,34
1988807,0,2,9,10,3,17,11,70,2,7,5,18,1,6,5,30
1989074,2,9,7,10,1,17,8,87,0,3,10,21,2,20,8,13
1988765,1,8,7,8,1,32,5,57,2,5,6,12,2,8,5,43
1988959,1,22,6,12,0,26,15,70,0,2,2,9,1,9,1,30
1989049,2,6,8,10,0,25,9,53,1,5,4,17,3,5,3,47
1988744,2,8,8,9,1,20,9,65,0,4,3,12,2,13,3,35
1989056,3,9,6,8,2,23,5,41,3,8,2,11,3,13,1,59
1988928,1,3,4,8,2,28,6,67,0,5,8,11,2,24,3,33
1988917,2,6,7,9,1,24,8,48,0,4,1,11,2,16,1,52
1988964,1,7,7,16,1,23,8,45,2,4,4,12,1,12,3,55
1988823,2,6,4,11,0,20,4,40,1,4,3,10,1,12,2,60
1988782,2,8,4,8,1,21,5,53,1,5,5,13,1,11,3,47
1987600,4,5,4,9,1,16,7,80,0,5,2,8,0,5,1,20
1988890,2,7,8,7,2,23,9,59,0,7,3,7,0,10,3,41
1988936,1,4,1,5,1,10,3,46,1,5,8,9,1,13,4,54
1988739,3,5,2,8,1,11,5,48,4,4,6,11,1,13,4,52
1989030,1,0,6,13,2,14,3,33,2,4,5,11,2,13,8,67
1989062,2,4,3,4,1,12,3,50,1,6,9,8,0,15,5,50
1988851,0,11,9,10,2,30,11,60,1,7,6,13,1,7,4,40
1988775,2,4,3,12,1,12,3,52,1,8,2,11,0,13,7,48
1987080,1,5,14,11,1,14,6,61,1,5,7,20,5,23,8,39
1988994,2,7,7,13,1,16,5,45,2,10,4,8,3,12,4,55
1989017,3,6,8,11,0,6,4,62,0,0,2,6,1,12,5,38
1988879,1,3,2,12,4,19,4,27,2,7,6,9,1,17,8,73
1988793,6,6,5,11,2,9,1,50,1,2,4,5,1,21,7,50
1988755,3,2,9,10,2,16,4,54,1,2,4,11,3,15,4,46
1988836,2,7,2,7,3,14,4,41,3,6,8,9,2,14,5,59
1988815,2,3,7,5,2,15,4,68,0,6,10,5,2,12,6,32
1988946,1,6,7,11,3,25,5,51,2,5,3,15,4,11,3,49
1988903,1,6,11,9,1,26,7,41,0,4,5,5,2,9,1,59
1988977,0,6,8,13,3,12,4,46,0,5,6,16,1,20,5,54
489152,2,6,6,17,3,16,5,52,2,9,10,8,2,20,6,48
658974,1,2,10,5,1,17,8,55,3,3,5,8,0,19,4,45
840195,1,2,7,12,2,22,3,46,0,7,4,7,3,19,6,54
1025274,1,6,7,18,5,15,0,50,2,4,5,7,2,17,5,50
1229471,1,9,8,11,3,20,7,45,1,5,6,12,5,13,2,55
1474968,0,11,7,11,1,25,5,57,0,2,4,15,2,17,5,43
1724092,2,13,8,12,2,15,11,62,1,1,8,9,1,8,5,38
1988780,3,4,5,8,1,5,3,47,0,5,3,17,3,22,6,53
489354,1,7,8,6,1,23,5,50,2,4,11,5,2,14,4,50
659181,0,5,6,10,3,23,9,42,1,8,7,10,2,21,4,58
839875,0,13,8,11,1,31,10,49,0,6,6,6,2,19,4,51
1026188,0,4,4,14,3,11,1,50,1,9,8,12,3,20,9,50
1229436,1,2,7,16,3,22,3,51,0,11,3,8,1,21,6,49
1474241,1,4,1,15,2,17,4,37,2,5,6,12,4,34,4,63
1723999,1,4,6,10,0,17,4,45,1,4,4,15,2,18,4,55
1988968,1,9,11,7,2,10,6,30,2,8,3,15,3,20,8,70
489285,0,5,8,15,1,25,5,47,2,8,8,9,1,32,11,53
658810,1,6,4,8,0,5,2,41,4,3,9,15,1,26,8,59
840156,2,2,4,12,1,13,0,36,4,8,13,10,2,45,16,64
1229417,2,2,7,13,1,22,2,43,2,8,5,7,0,36,5,57
1475038,0,5,4,8,2,45,12,45,2,5,6,8,1,21,7,55
1724221,1,8,5,7,2,23,9,41,1,10,7,14,4,23,9,59
1989059,3,6,13,6,1,24,6,48,2,1,1,19,3,13,2,52
489175,0,7,3,13,1,13,3,40,0,5,6,16,0,18,6,60
659075,2,4,5,9,0,12,1,43,0,7,5,12,2,26,7,57
839936,2,5,9,11,3,39,9,45,2,6,8,9,4,24,7,55
1024882,0,4,6,3,0,15,5,43,1,7,6,12,0,17,5,57
1229209,3,3,4,13,1,22,5,34,2,8,10,8,1,39,6,66
1474533,0,10,5,15,4,22,3,44,3,3,6,8,2,14,4,56
1724142,1,6,3,10,2,7,3,35,1,11,5,10,1,26,9,65
1987078,0,2,3,14,2,12,3,44,1,3,5,10,2,6,5,56
489125,1,10,4,19,3,20,6,57,1,10,9,13,3,17,9,43
659082,3,4,3,12,5,26,4,51,1,2,8,11,1,31,12,49
839846,3,12,12,12,1,31,7,48,3,3,7,19,1,19,5,52
1024675,0,11,7,15,3,25,4,0,1,5,1,8,0,8,1,0
1228230,1,7,11,12,1,23,6,44,0,9,4,12,2,31,8,56
1475078,2,8,8,9,2,11,6,38,0,7,3,8,2,27,5,62
1724315,3,5,0,6,0,7,7,39,0,12,5,10,2,26,7,61
1988792,0,10,7,12,2,11,5,44,3,6,2,14,2,15,3,56
489387,0,8,7,8,1,22,3,48,2,3,9,9,1,6,3,52
489259,0,3,5,12,1,16,1,41,1,13,5,6,1,19,8,59
659132,1,12,3,10,0,17,11,45,3,4,5,12,0,20,6,55
839872,2,4,10,16,1,14,7,40,2,6,6,15,2,35,12,60
1024401,0,8,10,16,2,25,5,0,6,6,4,2,0,18,7,0
489421,0,9,4,19,2,25,8,52,1,4,7,12,1,10,2,48
658921,2,5,7,14,0,13,5,58,2,9,6,18,2,25,6,42
1474610,3,5,8,14,2,23,6,38,2,5,5,13,4,20,5,62
1724357,2,8,5,12,2,19,8,34,0,4,3,15,3,6,1,66
489091,1,16,9,16,1,32,7,50,1,8,6,23,7,13,4,50
658728,1,6,3,12,3,12,0,52,0,8,11,15,3,19,7,48
839993,2,6,14,10,3,33,10,51,1,6,5,14,3,19,2,49
1025473,2,6,11,15,2,15,6,50,4,9,4,16,1,20,6,50
1229187,3,9,2,16,4,26,8,51,2,5,9,11,2,18,6,49
1474923,3,4,5,16,1,10,5,46,1,5,2,20,4,24,4,54
1724304,1,4,3,14,3,7,3,29,0,5,9,12,1,17,7,71
1988952,1,10,5,6,0,26,10,39,1,12,5,9,3,24,11,61
489230,0,4,3,13,5,15,6,48,1,8,9,9,2,23,9,52
658673,0,1,1,12,1,6,2,41,2,5,6,8,1,21,7,59
839901,1,2,6,7,2,32,5,47,2,5,8,14,2,22,6,53
1024506,1,8,4,10,1,31,8,42,1,7,6,4,0,17,8,58
1229459,0,4,8,10,1,15,3,44,2,2,6,10,1,12,7,56
1474954,1,6,5,16,2,18,6,0,2,5,8,7,2,21,9,0
1724179,1,4,6,8,0,14,11,35,1,2,4,12,0,16,7,65
1988887,2,4,8,13,1,9,1,47,0,8,2,16,2,22,12,53
489072,1,10,6,10,0,23,5,0,2,4,3,16,4,14,4,0
658707,2,6,6,20,3,14,5,49,0,7,3,13,4,10,1,51
840136,3,7,9,11,2,19,6,52,1,6,6,13,3,25,4,48
1024573,1,8,7,13,1,28,8,0,1,2,8,12,3,13,3,0
1228368,1,7,6,14,2,29,7,57,2,4,4,6,2,16,3,43
1474162,1,6,4,15,2,5,2,43,0,8,5,15,4,32,7,57
1724274,1,2,3,14,3,8,2,42,3,3,1,17,2,11,3,58
1988923,0,10,10,6,0,16,5,50,1,1,5,18,2,12,4,50
489319,1,5,4,12,2,13,3,37,2,7,5,11,2,19,10,63
840178,0,5,10,10,2,23,6,48,0,9,11,10,2,26,7,52
1025212,2,4,4,20,1,14,3,54,1,6,2,16,2,18,4,46
1229165,0,2,13,14,4,33,6,44,3,5,6,10,4,13,5,56
1475058,0,6,8,16,1,28,4,47,4,0,6,6,0,20,5,53
1724259,0,2,3,6,1,13,4,31,1,5,5,14,2,19,1,69
1988916,3,6,4,10,1,21,5,54,3,3,5,12,3,12,3,46
489338,2,11,9,13,2,16,3,54,0,13,6,12,6,13,4,46
658845,3,6,4,10,0,14,5,50,0,5,11,9,1,18,2,50
839829,3,10,10,11,2,29,5,44,2,10,10,7,2,44,11,56
1025054,0,9,5,8,1,9,3,31,5,7,5,8,0,16,10,69
1229363,0,9,8,9,1,25,5,36,1,8,8,15,1,31,8,64
1474332,1,6,6,7,2,19,4,0,3,1,4,10,1,17,4,0
489204,0,5,5,11,1,15,4,38,1,10,5,11,1,28,14,62
658615,1,7,5,12,3,16,3,49,3,12,3,11,3,22,8,51
840077,0,10,12,9,2,34,8,58,0,3,4,20,5,14,2,42
1025653,2,7,9,10,1,25,7,58,3,2,1,12,2,10,3,42
1229346,1,16,8,9,1,37,9,52,1,3,2,15,4,18,4,48
1474430,2,5,3,9,1,24,7,40,2,1,3,16,3,24,7,60
1724170,0,7,4,11,2,20,3,47,1,7,3,19,4,15,6,53
1989037,3,7,6,9,3,14,2,32,0,2,4,10,3,15,7,68
489266,0,4,10,13,6,14,5,39,6,6,6,8,2,10,4,61
840061,2,8,10,9,1,12,4,47,2,1,2,15,3,12,5,53
1024191,2,7,7,18,3,16,6,0,1,4,8,11,2,23,5,0
1228315,6,4,9,9,0,18,3,0,4,5,7,8,1,27,5,0
1475013,0,6,9,11,1,28,3,45,3,5,5,10,2,33,5,55
1724061,2,2,3,6,1,10,0,37,2,11,8,8,2,33,11,63
1988999,1,7,6,8,1,17,4,40,0,5,3,8,2,15,5,60
489059,0,4,8,11,2,17,4,36,1,7,5,13,2,13,3,64
658799,1,11,9,16,4,14,4,46,4,4,6,13,3,19,8,54
489187,0,1,8,17,2,13,3,49,1,8,5,16,6,19,8,51
659168,0,4,4,8,2,23,7,47,1,5,8,12,1,30,5,53
839932,0,3,6,12,0,21,8,48,0,8,4,11,2,17,5,52
1026062,1,4,10,12,3,22,8,0,0,4,3,15,2,19,8,0
1229267,2,8,5,12,4,21,8,53,3,1,5,9,3,14,2,47
1474200,4,3,8,10,1,19,8,42,1,3,7,13,2,24,4,58
1724079,1,8,5,17,3,14,7,52,0,3,6,10,3,13,4,48
1989013,0,6,15,9,1,20,11,48,1,4,0,12,1,9,5,52
489107,0,4,3,9,2,16,3,39,2,8,8,9,1,24,4,61
659157,0,7,2,13,1,8,1,44,0,7,8,13,2,21,7,56
840219,1,1,3,9,3,3,2,0,1,3,5,10,0,13,6,0
1025820,0,7,5,10,1,15,2,30,2,8,6,5,1,37,10,70
489371,1,6,6,13,0,13,5,48,2,6,10,3,0,21,4,52
658602,0,7,4,9,2,16,3,48,5,9,2,10,2,25,5,52
840133,0,5,5,15,0,31,8,40,4,7,8,11,1,17,3,60
1025942,2,8,4,8,1,8,7,53,0,3,6,14,2,16,3,47
1229328,0,3,4,13,1,14,1,47,4,7,4,5,1,25,6,53
659106,0,7,6,10,2,13,2,43,1,4,7,7,1,18,3,57
840111,2,4,2,10,2,15,4,45,1,5,10,13,2,37,6,55
1025765,0,3,2,6,2,13,4,44,5,10,8,12,1,18,7,56
658589,1,2,6,8,2,10,1,36,1,10,9,10,1,37,12,64
1724003,0,4,5,10,2,11,3,37,0,4,4,15,2,25,6,63
658944,2,5,2,10,2,11,2,33,0,13,5,12,2,39,12,67
840009,1,2,9,12,3,19,4,51,1,5,8,9,3,18,4,49
839971,2,2,4,10,1,21,6,47,3,11,6,10,2,38,8,53
1025001,0,4,8,5,1,24,5,0,2,13,8,10,2,16,10,0
1229391,0,5,8,11,0,25,2,51,2,7,5,8,0,22,3,49
1724198,0,7,7,12,3,24,3,36,2,9,1,10,2,11,3,64
1025582,1,7,7,11,1,23,4,46,2,7,3,11,2,23,4,54
1229223,1,3,4,6,0,6,0,48,0,6,4,3,1,27,12,52
1474659,0,8,9,11,4,28,8,45,1,4,4,10,3,19,3,55
1989076,0,6,4,11,1,18,1,35,1,8,8,10,0,16,6,65
1024815,0,5,2,6,0,25,6,0,1,6,7,8,1,16,2,0
1229289,1,8,4,12,2,16,3,40,1,12,8,16,4,25,6,60
1474079,1,6,9,13,1,40,7,52,4,4,3,10,3,12,4,48
1724240,2,5,3,6,2,10,4,36,1,7,9,15,4,31,10,64
1988748,2,3,4,6,2,7,0,38,1,5,5,15,2,25,1,62
1229258,3,6,4,9,1,28,6,0,4,3,5,13,1,13,1,0
1228305,2,3,8,7,1,11,4,42,4,5,10,3,0,21,7,58
1475116,1,5,4,15,3,17,6,0,1,0,6,5,2,17,2,0
1724128,1,5,8,13,2,13,5,51,2,0,1,9,1,9,1,49
1988766,2,7,5,6,2,21,5,37,3,1,6,13,0,6,5,63
1474984,0,11,3,12,0,27,6,34,2,8,6,9,2,17,4,66
1724335,1,5,5,13,0,31,7,35,2,7,4,12,1,13,6,65
1988811,0,9,6,12,3,17,7,39,0,3,2,15,3,15,3,61
1474387,2,3,8,14,4,31,2,50,2,5,8,14,2,24,8,50
1724025,5,2,5,11,1,19,2,0,3,5,9,11,2,17,4,0
1988843,1,3,3,5,0,14,1,32,1,6,4,7,1,22,8,68
1988861,2,4,7,12,2,12,5,40,1,6,3,12,1,20,7,60
1988838,2,7,2,6,1,11,4,38,1,6,6,12,2,18,10,62
483129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468280,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0
1710047,2,3,4,8,3,21,6,60,1,3,2,12,2,12,1,40
1989809,3,7,8,9,3,21,7,56,0,5,5,17,4,15,5,44
483280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468212,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1709951,2,7,8,14,2,7,5,71,0,1,4,22,6,12,4,29
1990036,2,3,2,12,1,17,3,58,0,3,4,16,2,18,2,42
483324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468514,3,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0
1709903,1,5,4,6,1,17,3,53,0,5,5,17,1,20,5,47
1989912,1,6,5,13,2,14,6,56,0,3,8,15,1,13,3,44
483485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468236,1,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0
1709994,0,9,2,10,0,13,5,60,0,3,6,13,2,12,2,40
1990019,4,4,3,10,3,5,2,43,1,5,5,16,3,21,3,57
483528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468418,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468530,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
483241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468485,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1709740,2,6,4,17,2,13,5,56,0,4,6,21,1,10,5,44
1989840,0,10,11,8,0,35,11,65,1,2,7,21,3,9,2,35
483222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468170,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1709880,1,13,5,8,0,23,7,57,2,6,6,11,0,11,4,43
1989963,0,9,7,5,0,12,9,57,0,7,5,18,3,14,7,43
483432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468332,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
1709841,2,3,8,10,1,15,5,63,0,5,7,9,2,14,8,37
1990077,2,2,4,15,2,14,4,64,0,3,4,23,3,17,2,36
483266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468443,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1709933,0,14,4,11,2,13,5,53,0,3,6,16,2,7,1,47
2118418,1,6,4,7,1,15,3,57,2,6,2,17,3,21,6,43
483401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468316,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1710015,1,2,4,10,4,10,7,41,0,4,5,16,2,18,7,59
1989837,2,6,4,11,2,11,3,53,0,2,8,10,1,20,9,47
483461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468551,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0
1710036,1,2,8,7,1,10,6,54,1,2,8,15,2,17,6,46
1990129,0,4,5,15,2,15,5,44,0,10,4,22,4,25,7,56
483191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709818,1,4,7,9,0,34,10,56,2,4,1,12,3,7,1,44
1989880,0,8,7,8,1,22,7,43,2,2,5,20,2,5,5,57
483199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468402,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1709862,2,7,5,9,1,19,5,67,1,1,1,16,2,16,2,33
1990106,4,9,5,11,1,19,10,56,0,6,7,7,1,20,4,44
1468273,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1709912,4,4,2,12,0,6,2,45,0,9,4,16,2,12,2,55
1989905,2,3,5,6,0,14,2,44,1,2,8,14,4,28,6,56
1710069,1,2,3,14,2,5,1,39,0,9,8,15,2,22,3,61
1468249,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
1468466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709800,0,1,6,9,2,19,2,0,2,5,7,16,2,11,4,0
1468195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709973,3,4,7,10,4,11,8,53,1,3,3,15,3,11,4,47
1990058,1,4,5,12,2,10,5,45,2,6,6,13,4,19,4,55
1990002,0,7,4,13,1,19,6,50,1,5,4,16,3,14,4,50
1468579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709757,0,2,2,12,3,6,4,43,1,1,8,16,2,4,6,57
1990147,0,1,5,14,1,21,6,52,0,3,4,20,4,11,1,48
1468301,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
1709780,0,5,11,8,1,15,6,58,1,3,7,15,3,8,5,42
1989981,3,4,1,11,5,13,7,48,1,6,4,15,1,16,7,52
1709712,1,5,5,12,2,16,4,46,1,2,2,17,1,21,7,54
